Location,Name,Frequency,Duplex,Offset,Tone,rToneFreq,cToneFreq,DtcsCode,DtcsPolarity,Mode,TStep,Skip,Comment,URCALL,RPT1CALL,RPT2CALL
1,LA7DR,433.100000,split,144.687500,,88.5,88.5,023,NN,FM,5.00,,,,,,

